Fabrication,Composition,M/C Dia,Gauge,Color,GSM,Stitch Length,Yarn Count
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/.1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/.1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/.1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/.1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/.1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/.1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/.1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",42,14,Melange,450 ,3.60/1.30 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",42,14,Melange,450 ,3.60/1.30 ,"28/1,70/D"
1X1L- Rib,"67%Cotton, 30% Recycle cotton,3% Elastane ",42,14,Medium,450 ,3.60/1.30 ,"28/1,70/D"
1X1L- Rib,"67%Cotton, 30% Recycle cotton,3% Elastane ",42,14,Medium,450 ,3.60/1.30 ,"28/1,70/D"
2x2 L-Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",42,14,Melange,450 ,3.60/1.50 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"56%Cotton,29% Recycle Cotton,9%,Viscose,6% Elastane ",40,9,Melange,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"67%Cotton, 30% Recycle cotton,3% Elastane ",40,9,Medium,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"67%Cotton, 30% Recycle cotton,3% Elastane ",40,9,Medium,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"67%Cotton, 30% Recycle cotton,3% Elastane ",40,9,Medium,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"67%Cotton, 30% Recycle cotton,3% Elastane ",40,9,Medium,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"67%Cotton, 30% Recycle cotton,3% Elastane ",40,9,Medium,450 ,3.60/1.86 ,"28/1,70/D"
1X1L- Rib,"67%Cotton, 30% Recycle cotton,3% Elastane ",40,9,Medium,450 ,3.60/1.86 ,"28/1,70/D"
1x1 L -Rib,"95%Cotton, 5% Elastane",36,18,Average,250 ,2.80/1.14 ,"30/1,20/D"
1x1 L -Rib,"95%Cotton, 5% Elastane",40,18,Average,250 ,2.85/1.14 ,"30/1,20/D"
1x1 L -Rib,"95%Cotton, 5% Elastane",40,18,Average,250 ,2.85/1.14 ,"30/1,20/D"
1x1 L -Rib,"95%Cotton, 5% Elastane",40,18,Average,250 ,2.85/1.14 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Black,180 ,2.90/1.00 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Light,180 ,2.90/1.00 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Medium,180 ,2.90/1.00 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Black,180 ,2.90/1.00 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Light,180 ,2.90/1.00 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Medium,180 ,2.90/1.00 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Medium,180 ,2.90/1.00 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Medium,180 ,2.90/1.00 ,"30/1,20/D"
1X1 L- Rib,"95%Cotton,5% Elastane",34,18,Black,240 ,2.90/1.14 ,"30/1,20/D"
2X2 L-Rib,"97% Cotton, 3% Elastane",40,18,Light,220 ,2.90/1.40 ,"30/1,20/D"
2x2L- Rib,"97% Cotton, 3% Elastane",42,18,Average,220 ,2.90/1.40 ,"30/1,20/D"
2x2L- Rib,"97% Cotton, 3% Elastane",42,18,Average,220 ,2.90/1.40 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Light,190 ,3.00/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Melange,190 ,3.00/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Melange,180 ,3.10/1.00 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Melange,180 ,3.10/1.00 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Melange,180 ,3.10/1.00 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Medium,180 ,3.10/1.00 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Medium,180 ,3.10/1.00 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,White,180 ,3.10/1.00 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Melange,180 ,3.10/1.00 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Medium,180 ,3.10/1.00 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Black,180 ,3.10/1.05 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Black,180 ,3.10/1.05 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Black,180 ,3.10/1.05 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Black,180 ,3.10/1.05 ,"30/1,20/D"
1x1L- Rib,"33%Cotton,62%Polyester,5%Elastane ",28,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Medium,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Medium,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",28,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Medium,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Medium,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Medium,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,White,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Medium,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"67%Cotton,28%Recycled cotton,5% Elastane",36,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",28,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"58% Cotton,29% Recycle Cotton,9%Viscose,4%Elastane ",36,24,Melange,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",28,24,Black,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Light,180 ,3.10/1.10 ,"30/1,20/D"
LS/J,"95%Cotton,5% Elastane",34,24,Dark,180 ,3.10/1.10 ,"30/1,20/D"
